run,model,weight
run1,model_hom,0.067998536
run1,model_hom,0.005827721
run1,model_hom,0.05718935
run1,model_hom,0.02517095
run1,model_hom,0.006549981
run1,model_hom,0.009609689
run1,model_hom,-0.03443506
run1,model_hom,-0.002452937
run2,model_hom,0.00825021
run2,model_hom,-0.01309484
run2,model_hom,0.020487903
run2,model_hom,-0.0392933
run2,model_hom,-0.027870312
run2,model_hom,-0.019762551
run2,model_hom,0.01351899
run2,model_hom,0.042360544
run2,model_hom,0.04325172
run2,model_hom,0.022631096
run2,model_hom,0.048321825
run2,model_hom,0.024726024
run2,model_hom,0.019420765
run2,model_hom,0.048966806
run2,model_hom,-0.02855964
run2,model_hom,-0.011728817
run2,model_hom,0.02473624
run2,model_hom,0.04487613
run2,model_hom,0.008242762
run2,model_hom,0.017123433
run2,model_hom,0.0274614
run2,model_hom,0.004359454
run2,model_hom,-0.020127062
run2,model_hom,0.03210909
run2,model_hom,0.029006438
run2,model_hom,0.024285177
run2,model_hom,-0.003102382
run2,model_hom,-0.013194501
run2,model_hom,-0.037889283
run2,model_hom,0.000523582
run2,model_hom,0.005635226
run2,model_hom,0.011513419
run2,model_hom,0.013464689
run2,model_hom,0.00292108
run2,model_hom,-0.012520733
run2,model_hom,0.004393363
run2,model_hom,0.008419891
run2,model_hom,0.025676966
run2,model_hom,0.043877613
run2,model_hom,0.013189032
run2,model_hom,0.03461977
run2,model_hom,0.034128975
run2,model_hom,0.01734004
run2,model_hom,0.001630837
run2,model_hom,-0.037918005
run2,model_hom,0.03476008
run2,model_hom,0.041106883
run2,model_hom,0.026997713
run2,model_hom,0.078343146
run2,model_hom,0.006559598
run2,model_hom,-0.024294024
run2,model_hom,0.016954644
run2,model_hom,0.022298947
run2,model_hom,0.023282921
run2,model_hom,-0.024831602
run2,model_hom,0.01993463
run2,model_hom,0.067998536
run2,model_hom,0.005827721
run2,model_hom,0.05718935
run2,model_hom,0.02517095
run2,model_hom,0.006549981
run2,model_hom,0.009609689
run2,model_hom,-0.03443506
run2,model_hom,-0.002452937
run3,model_hom,0.012942326
run3,model_hom,0.011588193
run3,model_hom,0.003283857
run3,model_hom,0.057027113
run3,model_hom,0.005802308
run3,model_hom,0.044269875
run3,model_hom,0.002831135
run3,model_hom,0.036468256
run3,model_hom,-0.00789123
run3,model_hom,0.013503718
run3,model_hom,-0.003473516
run3,model_hom,0.014995098
run3,model_hom,0.03380938
run3,model_hom,0.01676862
run3,model_hom,-0.003419614
run3,model_hom,0.004931103
run3,model_hom,0.014762226
run3,model_hom,-0.012251292
run3,model_hom,0.026387265
run3,model_hom,-0.007016902
run3,model_hom,0.020944936
run3,model_hom,-0.014578268
run3,model_hom,-0.010727691
run3,model_hom,-0.035405234
run3,model_hom,0.005012299
run3,model_hom,0.02644384
run3,model_hom,0.07209138
run3,model_hom,-0.045876015
run3,model_hom,-0.000833169
run3,model_hom,-0.009264861
run3,model_hom,0.007924623
run3,model_hom,0.04331711
run3,model_hom,-0.022844767
run3,model_hom,0.010330045
run3,model_hom,0.047051724
run3,model_hom,0.001882126
run3,model_hom,0.006748598
run3,model_hom,0.007637887
run3,model_hom,-0.016069688
run3,model_hom,0.02836553
run3,model_hom,0.03171536
run3,model_hom,0.039082114
run3,model_hom,0.017035676
run3,model_hom,0.022342458
run3,model_hom,0.009805602
run3,model_hom,-0.004099393
run3,model_hom,-0.005518161
run3,model_hom,0.02362694
run3,model_hom,0.037978593
run3,model_hom,0.000571479
run3,model_hom,-0.002946892
run3,model_hom,0.010265066
run3,model_hom,-0.030049538
run3,model_hom,0.03059242
run3,model_hom,0.060701594
run3,model_hom,0.036486313
run3,model_hom,-0.003431175
run3,model_hom,0.012920615
run3,model_hom,0.022037648
run3,model_hom,0.014856767
run3,model_hom,0.001202087
run3,model_hom,-0.008527741
run3,model_hom,0.011583184
run3,model_hom,0.03470825
run4,model_hom,0.001901688
run4,model_hom,0.012899994
run4,model_hom,-0.00385186
run4,model_hom,0.027978407
run4,model_hom,0.037729543
run4,model_hom,0.034974117
run4,model_hom,-0.002336158
run4,model_hom,0.005068105
run4,model_hom,0.01065514
run4,model_hom,0.03161871
run4,model_hom,0.017721541
run4,model_hom,-0.04119653
run4,model_hom,0.00643507
run4,model_hom,-0.008151278
run4,model_hom,0.027150998
run4,model_hom,0.004645205
run4,model_hom,0.024860516
run4,model_hom,0.06036067
run4,model_hom,0.028558709
run4,model_hom,0.019995682
run4,model_hom,0.029937528
run4,model_hom,0.004963391
run4,model_hom,0.013519023
run4,model_hom,0.020236535
run4,model_hom,-0.02754955
run4,model_hom,0.026203236
run4,model_hom,0.023276558
run4,model_hom,-0.019945214
run4,model_hom,0.000971285
run4,model_hom,0.014963967
run4,model_hom,0.018621366
run4,model_hom,-9.49E-05
run4,model_hom,0.022341529
run4,model_hom,0.020728262
run4,model_hom,0.010910419
run4,model_hom,0.039268658
run4,model_hom,0.010518669
run4,model_hom,0.01929688
run4,model_hom,0.036062866
run4,model_hom,-0.044508245
run4,model_hom,0.003297083
run4,model_hom,0.028333949
run4,model_hom,0.04350942
run4,model_hom,0.024359023
run4,model_hom,0.027181173
run4,model_hom,0.005896757
run4,model_hom,-0.020594435
run4,model_hom,-0.04854579
run4,model_hom,0.031735916
run4,model_hom,0.002635762
run4,model_hom,0.04694025
run4,model_hom,0.02795147
run4,model_hom,-0.000154972
run4,model_hom,0.011147451
run4,model_hom,0.016365845
run4,model_hom,0.05974262
run4,model_hom,-0.014797784
run4,model_hom,-0.025357263
run4,model_hom,0.012996676
run4,model_hom,0.06460347
run4,model_hom,-0.03709294
run4,model_hom,0.01420354
run4,model_hom,-0.017637178
run4,model_hom,0.002279093
run5,model_hom,0.039893255
run5,model_hom,0.003183533
run5,model_hom,-0.028147606
run5,model_hom,-0.000401417
run5,model_hom,-0.014815505
run5,model_hom,0.001895816
run5,model_hom,0.00471221
run5,model_hom,0.040173475
run5,model_hom,0.031976353
run5,model_hom,-0.002433073
run5,model_hom,0.022816874
run5,model_hom,0.040107623
run5,model_hom,0.031025158
run5,model_hom,0.011974666
run5,model_hom,-0.009470682
run5,model_hom,0.04082325
run5,model_hom,-0.014428585
run5,model_hom,0.005402164
run5,model_hom,0.007845904
run5,model_hom,0.010587645
run5,model_hom,-0.016911982
run5,model_hom,0.03687903
run5,model_hom,0.011578761
run5,model_hom,-0.009388761
run5,model_hom,0.029582316
run5,model_hom,0.000473414
run5,model_hom,0.04596116
run5,model_hom,-0.00388719
run5,model_hom,-0.04579963
run5,model_hom,0.023744514
run5,model_hom,0.038374282
run5,model_hom,0.052090716
run5,model_hom,0.0217369
run5,model_hom,0.000436408
run5,model_hom,-0.007893766
run5,model_hom,0.040837187
run5,model_hom,-0.006055599
run5,model_hom,0.003556168
run5,model_hom,0.00544342
run5,model_hom,-0.01574605
run5,model_hom,0.018778501
run5,model_hom,0.015067647
run5,model_hom,-0.01958518
run5,model_hom,-0.006770416
run5,model_hom,0.056406785
run5,model_hom,0.055117946
run5,model_hom,-0.00104731
run5,model_hom,0.013526474
run5,model_hom,0.03388305
run5,model_hom,0.005243765
run5,model_hom,0.044154346
run5,model_hom,-0.014636629
run5,model_hom,0.04975823
run5,model_hom,0.025290767
run5,model_hom,0.012516026
run5,model_hom,0.02889975
run5,model_hom,-0.023059173
run5,model_hom,0.060114946
run5,model_hom,-0.054617006
run5,model_hom,0.000426496
run5,model_hom,0.0475442
run5,model_hom,0.022496715
run5,model_hom,0.0427985
run5,model_hom,0.055803258
